CustomerKey,OriginalCustomerId,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EducationLevel,Occupation,IsHomeOwner,CarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,CountryName,SalesTerritoryId,Phone,DateFirstPurchase,CommuteDistance
13729,13729,,Jason,,Li,1961-04-08,M,,M,jason24@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,7527 Brook Way,,Sedro Woolley,WA,98284,United States,1,952-555-0172,2012-06-24,0-1 Miles
13730,13730,,Walter,E,Suarez,1961-06-23,M,,M,walter12@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,6155 Buckthorn Court,,Bellingham,WA,98225,United States,1,187-555-0115,2012-05-30,0-1 Miles
13731,13731,,Jan,R,James,1960-10-15,S,,F,jan6@adventure-works.com,80000,5,0,Graduate Degree,Skilled Manual,1,0,7168 Belmont,,Coronado,CA,92118,United States,4,606-555-0142,2014-01-23,0-1 Miles
13732,13732,,Julian,A,Isla,1971-10-02,S,,F,julian0@adventure-works.com,80000,5,0,Graduate Degree,Skilled Manual,1,0,1011 Yolanda Circle,,N. Vancouver,BC,V7L 4J4,Canada,6,658-555-0153,2013-02-03,1-2 Miles
13733,13733,,Sydney,V,Collins,1962-03-21,M,,F,sydney46@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,8127 Vista Del Rio,,Burien,WA,98168,United States,1,119-555-0140,2012-06-01,0-1 Miles
13734,13734,,Kristi,A,Gonzalez,1973-01-02,M,,F,kristi36@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2627 Holiday Hills Drive,,Berkeley,CA,94704,United States,4,350-555-0125,2012-06-05,0-1 Miles
13735,13735,,Dennis,,Guo,1961-11-04,M,,M,dennis19@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,7433 San Simeon Ct.,,Bremerton,WA,98312,United States,1,666-555-0181,2012-06-03,0-1 Miles
13736,13736,,Cole,R,Rivera,1978-01-16,M,,M,cole17@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,9145 Paso Del Rio Way,,Spring Valley,CA,91977,United States,4,846-555-0175,2012-06-09,1-2 Miles
13737,13737,,Garrett,,Sanders,1962-05-24,M,,M,garrett7@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,8243 Atrice Lane,,Bellflower,CA,90706,United States,4,170-555-0119,2013-07-01,1-2 Miles
13738,13738,,Jose,,Young,1961-09-22,M,,M,jose53@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,1893 Cranbrook Way,,Los Angeles,CA,90012,United States,4,430-555-0186,2014-01-16,1-2 Miles
13739,13739,,Jason,H,Coleman,1962-02-12,M,,M,jason3@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,6985 Countrywood Ct,,Renton,WA,98055,United States,1,850-555-0191,2013-08-24,1-2 Miles
13740,13740,,Jada,,Ramirez,1963-04-06,M,,F,jada3@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,9055 Calafia Ave,,Walla Walla,WA,99362,United States,1,518-555-0124,2013-08-29,1-2 Miles
13741,13741,,Haley,A,Morgan,1963-04-18,M,,F,haley4@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,306 Winter Drive,# 4d,Imperial Beach,CA,91932,United States,4,116-555-0121,2012-06-15,0-1 Miles
13742,13742,,Benjamin,,Ross,1963-04-19,M,,M,benjamin5@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,9256 Santa Fe Street,,Bremerton,WA,98312,United States,1,112-555-0135,2012-07-21,1-2 Miles
13743,13743,,Isabella,,Anderson,1963-04-21,M,,F,isabella65@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,3746 Via Romero,,Oak Bay,BC,V8P,Canada,6,139-555-0156,2013-11-07,1-2 Miles
13744,13744,,Alvin,C,Andersen,1968-10-08,M,,M,alvin35@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2583 Cypress Ave.,,Bremerton,WA,98312,United States,1,983-555-0121,2012-07-28,1-2 Miles
13745,13745,,Andrew,J,Robinson,1962-07-28,M,,M,andrew25@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,6387 Scenic Avenue,,Milwaukie,OR,97222,United States,1,731-555-0172,2012-07-27,1-2 Miles
13746,13746,,Janelle,E,Madan,1962-08-24,M,,F,janelle7@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,5165 Halfmoon Court,,Berkeley,CA,94704,United States,4,304-555-0181,2012-07-10,1-2 Miles
13747,13747,,Brian,J,Torres,1974-04-06,M,,M,brian16@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,9870 Santa Maria Ct.,,Kirkland,WA,98033,United States,1,327-555-0133,2012-07-30,1-2 Miles
13748,13748,,José,A,Martinez,1969-04-06,M,,M,josé79@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,3539 Corte Poquito,,Renton,WA,98055,United States,1,351-555-0188,2013-04-20,1-2 Miles
13749,13749,,Julio,C,Alonso,1969-09-18,M,,M,julio8@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,8945 Euclid Ave.,,Burlingame,CA,94010,United States,4,175-555-0196,2013-06-24,1-2 Miles
13750,13750,,Raymond,A,Sai,1963-12-01,M,,M,raymond7@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,0,0,8569 W St.,,Bremerton,WA,98312,United States,1,340-555-0120,2013-06-08,0-1 Miles
13751,13751,,Allison,M,Rivera,1964-03-18,S,,F,allison16@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,7224 Wren Avenue,,Vancouver,BC,V7L 4J4,Canada,6,187-555-0150,2013-06-20,0-1 Miles
13752,13752,,Isabella,L,Parker,1963-09-09,S,,F,isabella38@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,5131 Rosemarie Place,,La Jolla,CA,92806,United States,4,257-555-0115,2013-08-14,0-1 Miles
13753,13753,,Rebecca,,Nicholls,1963-08-30,S,,F,rebecca12@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,9505 Hargate Court,,Redwood City,CA,94063,United States,4,805-555-0178,2014-01-28,0-1 Miles
13754,13754,,Paige,,Peterson,1964-01-24,S,,F,paige28@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,3208 Two Bay Road,,Ballard,WA,98107,United States,1,248-555-0136,2013-12-18,1-2 Miles
13755,13755,,Luke,J,Roberts,1970-01-15,S,,M,luke35@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,3693 Concord Ct.,,Beaverton,OR,97005,United States,1,533-555-0118,2013-12-03,1-2 Miles
13756,13756,,Kaylee,S,Young,1964-11-28,S,,F,kaylee40@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,8356 Royal Ann Lane,,Sooke,BC,V0,Canada,6,631-555-0170,2013-03-01,1-2 Miles
13757,13757,,Jordyn,N,Griffin,1965-01-02,S,,F,jordyn19@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,0,0,P.O. Box 9178,,Issaquah,WA,98027,United States,1,168-555-0121,2013-08-06,0-1 Miles
13758,13758,,Alexandria,A,Bell,1964-11-18,S,,F,alexandria36@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,8346 Niagara Court,,Langford,BC,V9,Canada,6,982-555-0174,2013-02-04,1-2 Miles
13759,13759,,Jackson,,Scott,1965-01-13,M,,M,jackson44@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,9941 Stonehedge Dr.,,El Cajon,CA,92020,United States,4,685-555-0117,2013-04-03,1-2 Miles
13760,13760,,Brian,L,Cooper,1964-12-21,M,,M,brian20@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,0,0,4867 Rosebuck Way,,Langley,BC,V3A 4R2,Canada,6,346-555-0118,2013-06-13,0-1 Miles
13761,13761,,Logan,H,Powell,1965-03-01,M,,M,logan11@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,1094 Loveridge Circle,,Oregon City,OR,97045,United States,1,499-555-0163,2013-06-24,1-2 Miles
13762,13762,,Gavin,,Long,1964-08-20,M,,M,gavin9@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,7150 San Miguel Circle,,Royal Oak,BC,V8X,Canada,6,259-555-0181,2013-03-27,1-2 Miles
13763,13763,,Stephanie,D,Richardson,1965-04-09,S,,F,stephanie15@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,1242 Frame Lane,,Yakima,WA,98901,United States,1,578-555-0111,2013-09-10,1-2 Miles
13764,13764,,Stephanie,J,Parker,1973-12-15,M,,F,stephanie55@adventure-works.com,20000,1,1,Partial College,Manual,1,1,42, impasse Ste-Madeleine,,Dunkerque,59,59140,France,7,1 (11) 500 555-0124,2013-03-17,2-5 Miles
13765,13765,,Jaime,,Shen,1974-02-08,M,,M,jaime26@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,5170 Isabel Dr,,London,ENG,W1N 9FA,United Kingdom,10,1 (11) 500 555-0113,2011-03-02,1-2 Miles
13766,13766,,Joe,,Gill,1973-08-03,M,,M,joe37@adventure-works.com,30000,1,1,Bachelors,Clerical,1,0,14, rue Lauriston,,Paris,75,75005,France,7,1 (11) 500 555-0120,2012-01-14,2-5 Miles
13767,13767,,Linda,,Jimenez,1974-05-16,S,,F,linda20@adventure-works.com,30000,1,1,Bachelors,Clerical,0,0,Potsdamer Straße 757,,München,HH,80074,Germany,8,1 (11) 500 555-0174,2011-04-10,1-2 Miles
13768,13768,,Ross,B,Munoz,1979-04-17,M,,M,ross27@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,10, rue Royale,,Courbevoie,92,92400,France,7,1 (11) 500 555-0181,2012-01-17,0-1 Miles
13769,13769,,Brendan,,Kumar,1974-03-02,M,,M,brendan6@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,401, avenue Reille,,Lieusaint,77,77127,France,7,1 (11) 500 555-0119,2012-01-17,0-1 Miles
13770,13770,,Gerald,A,Moreno,1974-01-23,M,,M,gerald14@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,Zollhof 1866,,Frankfurt,HE,60323,Germany,8,1 (11) 500 555-0189,2011-04-19,0-1 Miles
13771,13771,,Victor,L,Moreno,1979-12-21,S,,M,victor8@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,Parkstr 42,,Hamburg,HH,20354,Germany,8,1 (11) 500 555-0134,2011-05-09,0-1 Miles
13772,13772,,Michele,K,Perez,1974-04-23,M,,F,michele34@adventure-works.com,40000,0,0,Bachelors,Clerical,1,0,6939 Hilltop Dr.,,Peterborough,ENG,PB12,United Kingdom,10,1 (11) 500 555-0137,2011-03-06,0-1 Miles
13773,13773,,Dana,L,Blanco,1972-10-19,M,,F,dana8@adventure-works.com,10000,3,3,Partial High School,Manual,0,1,1, place de Brazaville,,Dunkerque,59,59140,France,7,1 (11) 500 555-0119,2013-07-10,0-1 Miles
13774,13774,,Steve,L,Guo,1973-01-07,S,,M,steve20@adventure-works.com,10000,3,3,Partial High School,Manual,1,1,Rykestr 8295,,Hamburg,HE,22001,Germany,8,1 (11) 500 555-0114,2011-05-28,0-1 Miles
13775,13775,,Patricia,,Subram,1978-03-12,S,,F,patricia16@adventure-works.com,10000,4,4,Partial High School,Manual,1,0,Postfach 8 44 99,,Hannover,NW,30601,Germany,8,1 (11) 500 555-0112,2013-12-19,0-1 Miles
13776,13776,,Miguel,,Carter,1931-08-13,M,,M,miguel36@adventure-works.com,30000,1,0,Bachelors,Clerical,1,1,4312 Cambridge Drive,,Billericay,ENG,CM11,United Kingdom,10,1 (11) 500 555-0113,2013-03-08,2-5 Miles
13777,13777,,Manuel,C,Perez,1973-05-12,M,,M,manuel19@adventure-works.com,30000,1,1,Bachelors,Clerical,1,0,8887 Entrada Circle,,London,ENG,W1N 9FA,United Kingdom,10,1 (11) 500 555-0149,2011-03-26,2-5 Miles
13778,13778,,Roger,L,Huang,1973-05-11,M,,M,roger10@adventure-works.com,30000,1,1,Bachelors,Clerical,1,0,Kurfürstenstr 50,Einkaufsabteilung,Braunschweig,NW,38001,Germany,8,1 (11) 500 555-0157,2011-05-08,2-5 Miles
13779,13779,,Manuel,,Garcia,1972-05-09,S,,M,manuel13@adventure-works.com,10000,4,4,Partial High School,Manual,1,1,33, avenue du Président-Kennedy,,Paris,75,75016,France,7,1 (11) 500 555-0163,2012-01-02,0-1 Miles
13780,13780,,Monica,,Perez,1972-01-17,M,,F,monica20@adventure-works.com,20000,1,1,High School,Manual,1,1,6, impasse Notre-Dame,,Colombes,92,92700,France,7,1 (11) 500 555-0191,2013-11-24,2-5 Miles
13781,13781,,Dominique,,Patel,1972-09-21,M,,F,dominique3@adventure-works.com,40000,0,0,Bachelors,Clerical,1,0,11, quai de l´ Iton,,Paris,75,75005,France,7,1 (11) 500 555-0189,2013-06-03,0-1 Miles
13782,13782,,Kelli,L,Lu,1978-07-17,M,,F,kelli12@adventure-works.com,40000,0,0,Bachelors,Clerical,1,0,Curieweg 99,,Essen,HH,45001,Germany,8,1 (11) 500 555-0129,2011-05-03,0-1 Miles
13783,13783,,Logan,M,Wright,1972-11-29,M,,M,logan47@adventure-works.com,40000,0,0,Bachelors,Clerical,1,0,2670 Trailview Circle,,Peterborough,ENG,PB12,United Kingdom,10,1 (11) 500 555-0157,2011-03-18,0-1 Miles
13784,13784,,Spencer,,Griffin,1971-07-02,S,,M,spencer23@adventure-works.com,20000,2,2,High School,Manual,1,0,3637 Pheasant Circle,,Warrington,ENG,WA1,United Kingdom,10,1 (11) 500 555-0115,2011-03-08,0-1 Miles
13785,13785,,Clayton,,She,1971-08-25,S,,M,clayton20@adventure-works.com,30000,1,1,Bachelors,Clerical,0,1,8606 Mendocino Dr.,,London,ENG,W1N 9FA,United Kingdom,10,1 (11) 500 555-0171,2013-04-29,1-2 Miles
13786,13786,,Jon,,Chavez,1972-04-03,S,,M,jon11@adventure-works.com,30000,1,1,Bachelors,Clerical,0,1,Am Gallberg 82,,Kassel,HE,34117,Germany,8,1 (11) 500 555-0143,2013-08-04,1-2 Miles
13787,13787,,Glenn,,Cai,1972-01-11,M,,M,glenn22@adventure-works.com,30000,1,1,Bachelors,Clerical,1,1,Herzogstr 2998,,Grevenbroich,BY,41485,Germany,8,1 (11) 500 555-0192,2013-05-16,2-5 Miles
13788,13788,,Kari,,Fernandez,1977-05-11,M,,F,kari16@adventure-works.com,30000,1,1,Bachelors,Clerical,1,1,5082 Longview Road,,Birmingham,ENG,B29 6SL,United Kingdom,10,1 (11) 500 555-0113,2013-03-30,2-5 Miles
13789,13789,,Julie,M,Shan,1970-11-17,S,,F,julie15@adventure-works.com,10000,4,3,Partial High School,Manual,1,2,Kapellstr 4767,,Saarbrücken,SL,66001,Germany,8,1 (11) 500 555-0172,2011-05-09,0-1 Miles
13790,13790,,Nina,O,Deng,1970-12-17,S,,F,nina1@adventure-works.com,20000,2,2,High School,Manual,1,0,Nollendorfplatz 5662,,Münster,SL,48001,Germany,8,1 (11) 500 555-0175,2011-05-17,0-1 Miles
13791,13791,,Audrey,,Martin,1971-04-25,S,,F,audrey1@adventure-works.com,20000,2,2,High School,Manual,1,1,4610 Pinto Road,,Milton Keynes,ENG,MK8 8DF,United Kingdom,10,1 (11) 500 555-0150,2013-06-05,0-1 Miles
13792,13792,,Charles,,Taylor,1970-10-12,S,,M,charles12@adventure-works.com,20000,2,2,High School,Manual,1,2,5241 St. Andrews Way,,York,ENG,YO15,United Kingdom,10,1 (11) 500 555-0175,2011-03-02,0-1 Miles
13793,13793,,Jason,,Gonzales,1971-04-18,M,,M,jason14@adventure-works.com,30000,1,1,Bachelors,Skilled Manual,1,2,Attaché de Presse,,Roubaix,59,59100,France,7,1 (11) 500 555-0184,2012-01-18,0-1 Miles
13794,13794,,Mallory,J,Martin,1970-02-23,S,,F,mallory8@adventure-works.com,20000,2,2,High School,Manual,1,2,8028 3910th Avenue,,Woolston,ENG,WA1 4SY,United Kingdom,10,1 (11) 500 555-0145,2011-03-30,0-1 Miles
13795,13795,,Carl,J,Raje,1969-08-01,S,,M,carl13@adventure-works.com,20000,3,3,High School,Manual,1,1,Heideweg 2459,,Frankfurt am Main,HH,60355,Germany,8,1 (11) 500 555-0191,2011-05-05,0-1 Miles
13796,13796,,Martha,L,Zheng,1969-03-03,M,,F,martha19@adventure-works.com,10000,3,2,Partial High School,Manual,0,2,Höhenstr 9419,,Duesseldorf,HE,40605,Germany,8,1 (11) 500 555-0116,2013-11-01,0-1 Miles
13797,13797,,Franklin,R,Gao,1974-06-03,M,,M,franklin14@adventure-works.com,20000,3,3,High School,Manual,0,1,Auf der Krone 123,,Kiel,SL,24044,Germany,8,1 (11) 500 555-0143,2013-12-30,0-1 Miles
13798,13798,,Tammy,C,Randall,1968-09-15,S,,F,tammy12@adventure-works.com,20000,3,3,High School,Manual,1,2,2382 Wicker Ave.,,West Sussex,ENG,RH15 9UD,United Kingdom,10,1 (11) 500 555-0135,2013-12-05,0-1 Miles
13799,13799,,Bryan,E,Bailey,1977-08-16,S,,M,bryan16@adventure-works.com,30000,2,2,Partial College,Manual,1,0,7, place de Brazaville,,Chatou,78,78400,France,7,1 (11) 500 555-0153,2012-01-16,0-1 Miles
13800,13800,,Logan,,Li,1969-01-29,M,,M,logan26@adventure-works.com,30000,2,2,Partial College,Manual,0,0,22, rue de l'Espace De Schengen,,Lille,59,59000,France,7,1 (11) 500 555-0166,2012-01-21,0-1 Miles
13801,13801,,Colleen,L,Andersen,1969-05-09,S,,F,colleen36@adventure-works.com,30000,2,2,Partial College,Clerical,1,0,660, avenue de Malakoff,,Chatou,78,78400,France,7,1 (11) 500 555-0158,2012-02-09,0-1 Miles
13802,13802,,Tina,,Subram,1939-10-25,M,,F,tina14@adventure-works.com,20000,2,0,Partial College,Clerical,1,1,26, rue des Grands Champs,,Dunkerque,59,59140,France,7,1 (11) 500 555-0139,2013-02-22,1-2 Miles
13803,13803,,Krystal,,Zheng,1940-01-31,M,,F,krystal19@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,Residenz Straße 45,,Saarlouis,SL,66740,Germany,8,1 (11) 500 555-0188,2013-08-12,0-1 Miles
13804,13804,,Dawn,A,Luo,1976-01-10,M,,F,dawn29@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,4785 Stillman Court,,Birmingham,ENG,B29 6SL,United Kingdom,10,1 (11) 500 555-0138,2013-12-31,0-1 Miles
13805,13805,,Gabriel,J,Hernandez,1970-12-02,M,,M,gabriel49@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,3007 Hooftrail Way,,Runcorn,ENG,TY31,United Kingdom,10,1 (11) 500 555-0188,2013-05-29,0-1 Miles
13806,13806,,Bryant,C,Mehta,1969-12-03,M,,M,bryant13@adventure-works.com,30000,2,2,Partial College,Clerical,0,2,46, rue Surcouf,,Orly,94,94310,France,7,1 (11) 500 555-0154,2012-02-12,0-1 Miles
13807,13807,,Frederick,J,Rana,1970-04-11,S,,M,frederick10@adventure-works.com,30000,2,2,Partial College,Clerical,1,2,Galeriestr 6819,,Duesseldorf,HE,40605,Germany,8,1 (11) 500 555-0182,2011-06-28,0-1 Miles
13808,13808,,Richard,L,Perez,1975-10-31,S,,M,richard31@adventure-works.com,30000,2,2,Partial College,Clerical,1,2,Zollhof 1866,,Erlangen,BY,91054,Germany,8,1 (11) 500 555-0114,2011-06-05,0-1 Miles
13809,13809,,Lisa,L,Zhou,1969-07-04,M,,F,lisa12@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,9739 Benedict Court,,Milton Keynes,ENG,MK8 8DF,United Kingdom,10,1 (11) 500 555-0153,2013-04-18,0-1 Miles
13810,13810,,Vanessa,,Barnes,1969-10-06,M,,F,vanessa3@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,494 North Spoonwood Court,Unit 1e,Watford,ENG,WA3,United Kingdom,10,1 (11) 500 555-0187,2013-12-19,0-1 Miles
13811,13811,,Sandra,,Chen,1968-10-15,S,,F,sandra8@adventure-works.com,30000,2,2,Partial College,Clerical,1,2,810, rue des Rosiers,,Bobigny,93,93000,France,7,1 (11) 500 555-0123,2012-02-23,0-1 Miles
13812,13812,,Joanna,,Munoz,1968-11-22,S,,F,joanna6@adventure-works.com,30000,2,2,Partial College,Clerical,1,2,10, rue de Maubeuge,,Orleans,45,45000,France,7,1 (11) 500 555-0162,2012-02-10,0-1 Miles
13813,13813,,Kristen,,Sun,1969-05-22,M,,F,kristen12@adventure-works.com,30000,3,3,Partial College,Clerical,0,0,280, rue Lamarck,,Tremblay-en-France,93,93290,France,7,1 (11) 500 555-0144,2013-03-03,0-1 Miles
13814,13814,,Sarah,R,Walker,1984-09-04,S,,F,sarah0@adventure-works.com,30000,3,3,Partial College,Clerical,1,2,6832 Cunha Ct.,,Bury,ENG,PE17,United Kingdom,10,1 (11) 500 555-0193,2013-03-22,0-1 Miles
13815,13815,,Lacey,,Lin,1985-05-01,S,,F,lacey20@adventure-works.com,30000,3,3,Partial College,Clerical,1,2,6199 Mcelroy,,London,ENG,E17 6JF,United Kingdom,10,1 (11) 500 555-0124,2013-02-09,0-1 Miles
13816,13816,,Marissa,,Henderson,1985-03-15,S,,F,marissa3@adventure-works.com,30000,3,3,Partial College,Clerical,1,2,5244 Davis Drive,,Peterborough,ENG,PB12,United Kingdom,10,1 (11) 500 555-0186,2013-04-23,0-1 Miles
13817,13817,,Jenny,,Huang,1984-04-04,S,,F,jenny8@adventure-works.com,20000,5,5,High School,Manual,1,4,14, avenue de la Gare,,Colombes,92,92700,France,7,1 (11) 500 555-0153,2013-06-13,0-1 Miles
13818,13818,,Dawn,,Chander,1984-02-17,S,,F,dawn40@adventure-works.com,20000,0,0,High School,Manual,1,1,154, boulevard Tremblay,,Drancy,93,93700,France,7,1 (11) 500 555-0160,2013-01-31,2-5 Miles
13819,13819,,Max,K,Gill,1983-09-29,S,,M,max13@adventure-works.com,20000,0,0,High School,Manual,0,1,21, rue des Ecoles,,Les Ulis,91,91940,France,7,1 (11) 500 555-0196,2013-06-22,2-5 Miles
13820,13820,,Danny,,Alvarez,1969-04-06,M,,M,danny5@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,4770 Blue Jay Drive,,London,ENG,W1Y 3RA,United Kingdom,10,1 (11) 500 555-0131,2011-03-28,0-1 Miles
13821,13821,,Allen,O,Lopez,1968-11-11,M,,M,allen15@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,619 Natalie Drive,,Woolston,ENG,WA1 4SY,United Kingdom,10,1 (11) 500 555-0195,2011-03-01,0-1 Miles
13822,13822,,Jay,,Moyer,1967-12-06,M,,M,jay36@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,1,Nonnendamm 6,Verkaufsabteilung,Erlangen,BY,91054,Germany,8,1 (11) 500 555-0111,2011-06-14,0-1 Miles
13823,13823,,Margaret,D,Zheng,1973-05-02,M,,F,margaret26@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,1,48bis, boulevard du Montparnasse,,Verrieres Le Buisson,91,91370,France,7,1 (11) 500 555-0117,2012-02-16,0-1 Miles
13824,13824,,Destiny,C,Wood,1984-02-03,S,,F,destiny50@adventure-works.com,30000,4,4,Partial College,Clerical,1,2,Altendorfer Straße 421,,Werne,NW,59368,Germany,8,1 (11) 500 555-0116,2013-10-20,0-1 Miles
13825,13825,,Kelvin,E,Ma,1983-05-13,S,,M,kelvin34@adventure-works.com,30000,5,5,Partial College,Clerical,1,2,50, rue Royale,,Lille,59,59000,France,7,1 (11) 500 555-0194,2013-08-25,0-1 Miles
13826,13826,,Candice,,He,1983-05-25,S,,F,candice2@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,Rotthäuser Weg 100,,Darmstadt,HE,64283,Germany,8,1 (11) 500 555-0114,2013-11-06,0-1 Miles
13827,13827,,Nathan,L,Harris,1983-03-31,M,,M,nathan71@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,Am Karlshof 8228,,Frankfurt,HE,60323,Germany,8,1 (11) 500 555-0115,2013-07-17,0-1 Miles
13828,13828,,Jessie,R,Travers,1983-01-02,S,,F,jessie31@adventure-works.com,30000,0,0,Partial College,Clerical,1,1,Lieblingsweg 245,,Frankfurt am Main,SL,60075,Germany,8,1 (11) 500 555-0179,2013-10-31,2-5 Miles
13829,13829,,Randall,T,Carlson,1982-09-08,S,,M,randall20@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,Lützowplatz 5928,,Grevenbroich,BY,41485,Germany,8,1 (11) 500 555-0113,2011-06-13,0-1 Miles
13830,13830,,Andrea,,Cox,1983-01-31,S,,F,andrea11@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,1318 Pinehurst Court,,Esher-Molesey,ENG,EM15,United Kingdom,10,1 (11) 500 555-0136,2013-12-11,2-5 Miles
13831,13831,,Eddie,A,Alvarez,1981-05-19,S,,M,eddie5@adventure-works.com,20000,0,0,High School,Manual,1,1,67bis, boulevard du Montparnasse,,Morangis,91,91420,France,7,1 (11) 500 555-0111,2013-03-06,2-5 Miles
13832,13832,,Priscilla,R,Raji,1981-10-25,S,,F,priscilla20@adventure-works.com,20000,0,0,High School,Manual,0,1,51, rue Henri Gagnon,,Courbevoie,92,92400,France,7,1 (11) 500 555-0125,2013-03-20,5-10 Miles
13833,13833,,Noah,C,Lewis,1981-10-05,S,,M,noah68@adventure-works.com,20000,0,0,High School,Manual,0,1,95, impasse Notre-Dame,,Drancy,93,93700,France,7,1 (11) 500 555-0118,2013-11-18,1-2 Miles
13834,13834,,Naomi,,Suarez,1981-12-25,S,,F,naomi19@adventure-works.com,20000,0,0,High School,Manual,0,1,7126, avenue de l´Europe,,Morangis,91,91420,France,7,1 (11) 500 555-0135,2013-11-09,5-10 Miles
13835,13835,,Hailey,,Brooks,1981-09-01,S,,F,hailey19@adventure-works.com,20000,0,0,High School,Manual,0,1,90, route de Marseille,,Paris,75,75007,France,7,1 (11) 500 555-0173,2013-08-28,1-2 Miles
13836,13836,,Dominic,C,Sara,1981-10-05,S,,M,dominic10@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,Altendorfer Straße 70,,Hof,BY,95010,Germany,8,1 (11) 500 555-0113,2011-06-01,0-1 Miles
13837,13837,,Alyssa,,Lee,1982-02-10,S,,F,alyssa22@adventure-works.com,30000,0,0,Partial College,Clerical,1,1,Buergermeister-ulrich-str 123,,Hof,BY,95010,Germany,8,1 (11) 500 555-0113,2013-11-12,2-5 Miles
